Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Regulation Of miRNA-mediated Gene Silencing (GO:0060964),11/15,0.0071103872794357,0.045869821116849,0,0,4.34511360702298,21.49179469637397,FXR1;TIAL1;ZFP36;DHX9;FMR1;PPARG;LIMD1;PUM1;ELAVL1;PUM2;EIF4G1
GO_Biological_Process_2023,Regulation Of Telomere Maintenance In Response To DNA Damage (GO:1904505),11/15,0.0071103872794357,0.045869821116849,0,0,4.34511360702298,21.49179469637397,INO80C;YY1;TFPT;INO80E;INO80D;MCRS1;RUVBL2;RUVBL1;ACTR8;INO80;UCHL5
GO_Biological_Process_2023,Sphingolipid Catabolic Process (GO:0030149),11/15,0.0071103872794357,0.045869821116849,0,0,4.34511360702298,21.49179469637397,ACER2;SMPD3;SMPD2;ASAH1;SGPL1;ASAH2;SMPD4;SPHK1;ACER3;PPT1;SMPDL3A
GO_Biological_Process_2023,Synaptic Vesicle Transport Along Microtubule (GO:0099517),11/15,0.0071103872794357,0.045869821116849,0,0,4.34511360702298,21.49179469637397,BLOC1S4;AP3M1;BLOC1S5;BLOC1S6;SNAPIN;BLOC1S1;BLOC1S2;AP3D1;DTNBP1;AP3S2;AP3S1
GO_Biological_Process_2023,Insulin Receptor Signaling Pathway (GO:0008286),27/47,0.0072364060204022,0.0465689202069055,0,0,2.1346765847347995,10.521032340590589,BCAR3;GRB7;GSK3B;C2CD5;GSK3A;SHC1;IRS2;PIK3R2;IDE;PIK3R1;PIK3C2A;FOXO1;AKT2;NAMPT;AP3S1;PDK2;APPL1;INSR;RARRES2;GAB1;SLC39A14;PIK3CA;GRB2;PHIP;BCAR1;PTPN2;RHOQ
GO_Biological_Process_2023,Secondary Alcohol Metabolic Process (GO:1902652),27/47,0.0072364060204022,0.0465689202069055,0,0,2.1346765847347995,10.521032340590589,CLN8;CLN6;TSKU;NSDHL;PIP4P1;IDH3B;APOE;APOB;LDLRAP1;IDH3A;STARD3;OSBPL5;IDH3G;IDH1;IDH2;APOA2;APOA1;APOA4;NR0B2;CYP27A1;SULT2B1;SQLE;SOAT1;GLB1;SOAT2;FDX1;PPARD
GO_Biological_Process_2023,Nitrogen Compound Transport (GO:0071705),79/163,0.0072788400937435,0.0467849441835379,0,0,1.489352696014587,7.33176126075717,SCARB2;ABCD4;SLC23A2;AQP8;HIKESHI;CD3G;MIA3;SLC6A4;SCAMP5;CHMP1B;CHMP1A;ARL6IP5;TOM1;FLVCR1;ABCD1;ARRDC4;SLC13A1;SLC36A1;CUBN;RALBP1;SLC38A1;SLC6A19;ABCC2;ARRDC1;ARRDC2;ARRDC3;ATP11B;SCAMP1;SCAMP3;SCAMP2;RUFY1;SLC7A4;SLC5A8;SLC7A8;TXNIP;CHMP3;MYH9;PICK1;SLC25A10;ZG16;SLC29A1;SLC25A11;VAMP2;ABCG2;SLC22A4;SLC26A2;SLC22A5;SLC43A2;SLC22A1;SLC3A1;SLC3A2;SLC1A5;SLC7A1;HSP90B1;SNX4;RACGAP1;SLC19A3;LRRC8D;SNX7;SLC38A2;RHBG;RILP;SLC19A2;SLC12A2;TMEM30A;TMEM30B;SLC52A2;SLC52A3;CMTM6;SLC16A10;SLC6A6;SNX18;SLC6A8;TCN2;CHMP2B;CHMP2A;PPT1;RAMP1;SLC26A6
GO_Biological_Process_2023,Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120032),40/75,0.0073056140870878,0.0468429228888977,0,0,1.807956459764157,8.893540630152051,USP6NL;TBC1D9B;FMR1;TWF2;TWF1;PLD1;CLU;CDC42;FXR1;FXR2;CAPZB;PODXL;TBC1D13;TBC1D14;RAC1;TBC1D17;TBC1D22A;EVI5;TBC1D10A;TBC1D22B;TBC1D15;TBC1D10B;ATG5;ATG3;ATP8B1;CAV1;IFT20;TBC1D1;CYLD;SH3YL1;P2RX4;TBC1D20;TBC1D5;SGSM3;TBC1D24;RAB17;RAB5A;ARF6;EPHA2;SDCCAG8
GO_Biological_Process_2023,Regulation Of Stress Fiber Assembly (GO:0051492),40/75,0.0073056140870878,0.0468429228888977,0,0,1.807956459764157,8.893540630152051,ROCK1;ROCK2;FHOD1;PXN;TESK1;LPAR1;PIK3R1;F11R;ACTG1;SLC9A1;CDC42;PAK1;STMN1;PPFIA1;INPP5K;RAC1;RHPN2;PAK2;WASF2;CLASP1;S100A10;CARMIL1;TPM1;APOA1;ARHGEF18;ARAP1;DYNLL1;RHOC;RHOA;TGFBR1;TJP1;SFRP1;RGCC;EVL;ITGB1BP1;CD47;EPHA1;PFN1;MET;ARHGEF5
GO_Biological_Process_2023,Regulation Of Stem Cell Differentiation (GO:2000736),26/45,0.0075274858810104,0.0482069696530246,0,0,2.163701842888168,10.57875844293088,HDAC2;MTCH2;HDAC1;SMYD5;HNRNPU;CHD4;CHD3;ZFP36L2;MTA1;RBBP4;HES1;NELFB;RBBP7;MTA2;MTA3;MBD3;PDGFRA;YTHDF2;NSUN2;SETD1A;EIF2AK2;GATAD2A;NUDT21;ITCH;OCIAD1;BMPR1A
GO_Biological_Process_2023,Intracellular Glucose Homeostasis (GO:0001678),25/43,0.0078162024138869,0.0498323875132491,0,0,2.195960510432833,10.653826416109466,PRKAA1;PRKAA2;ZBTB20;FOXK1;NUCKS1;PIK3R2;PIK3R1;HIF1A;FOXO1;TRA2B;UCP2;RACK1;LRRC8D;PDK3;LRRC8A;PCK1;PRKACA;PPARGC1A;PCK2;XBP1;NR1D1;SIRT1;SLC39A14;HKDC1;GAS6
GO_Biological_Process_2023,mRNA Transcription (GO:0009299),25/43,0.0078162024138869,0.0498323875132491,0,0,2.195960510432833,10.653826416109466,DDX5;THRB;RXRB;RXRA;HLTF;S100A10;NCOA1;MED1;NCOA2;NCBP1;TAF12;NCBP2;TAF13;NR1H2;TAF10;TAF11;NR1H3;HIPK3;RARA;NCBP3;PPARG;TAF4;TAF2;ATF4;TAF1
GO_Biological_Process_2023,Golgi To Vacuole Transport (GO:0006896),12/17,0.0079512735050513,0.0498323875132491,0,0,3.7922788896061976,18.33348094553928,GAK;CCDC91;AP1G2;LAMP1;SORT1;AP1G1;VPS52;AP3D1;LAPTM5;VTI1A;VPS54;VTI1B
GO_Biological_Process_2023,Long-Chain fatty-acyl-CoA Biosynthetic Process (GO:0035338),12/17,0.0079512735050513,0.0498323875132491,0,0,3.7922788896061976,18.33348094553928,ELOVL1;HACD1;ACSL1;TECR;ACSL6;ACSL5;ELOVL6;ACSL3;ELOVL7;HSD17B12;ACSF3;HACD2
GO_Biological_Process_2023,Negative Regulation Of Fibroblast Proliferation (GO:0048147),12/17,0.0079512735050513,0.0498323875132491,0,0,3.7922788896061976,18.33348094553928,PARP10;SKI;MORC3;SFRP1;GSTP1;FTH1;DAB2IP;MED9;PEX2;EMD;TRIM32;CDC73
GO_Biological_Process_2023,Peroxisomal Membrane Transport (GO:0015919),12/17,0.0079512735050513,0.0498323875132491,0,0,3.7922788896061976,18.33348094553928,ABCD4;PEX16;PEX7;ABCD3;PEX19;PEX3;PEX6;PEX5;PEX2;PEX1;PEX14;RAB8B
GO_Biological_Process_2023,Polyol Metabolic Process (GO:0019751),12/17,0.0079512735050513,0.0498323875132491,0,0,3.7922788896061976,18.33348094553928,IPPK;INPP4A;INPP5B;MINPP1;INPP5A;PPIP5K1;SYNJ1;IMPA2;PPIP5K2;IPMK;INPP5J;IP6K1
GO_Biological_Process_2023,Positive Regulation By Host Of Viral Process (GO:0044794),12/17,0.0079512735050513,0.0498323875132491,0,0,3.7922788896061976,18.33348094553928,EEF1A1;TBC1D20;VAPA;ZDHHC9;ZDHHC20;YTHDC2;CFL1;NUCKS1;PPIB;ZFYVE1;IGF2R;PAIP1
GO_Biological_Process_2023,Positive Regulation Of Fatty Acid Metabolic Process (GO:0045923),12/17,0.0079512735050513,0.0498323875132491,0,0,3.7922788896061976,18.33348094553928,KAT2B;MLXIPL;LPGAT1;MID1IP1;NR1H2;APOC2;NR1H3;APOA4;MLYCD;PPARA;PPARGC1A;SIRT2
GO_Biological_Process_2023,Positive Regulation Of Peptidyl-Lysine Acetylation (GO:2000758),12/17,0.0079512735050513,0.0498323875132491,0,0,3.7922788896061976,18.33348094553928,PRKAA1;PRKAA2;MYBBP1A;SMARCA5;DDX21;DIP2A;DEK;DIP2B;BAZ1B;PPARGC1A;SF3B1;GLYR1
GO_Biological_Process_2023,Positive Regulation Of Transcription From RNA Polymerase II Promoter In Response To Stress (GO:0036003),12/17,0.0079512735050513,0.0498323875132491,0,0,3.7922788896061976,18.33348094553928,ATF6B;HSPA5;CREB3L3;DDIT3;RBPJ;HIF1A;ATF6;KLF2;MBTPS2;VEGFA;ATF4;NFE2L2
GO_Biological_Process_2023,Purine-Containing Compound Biosynthetic Process (GO:0072522),12/17,0.0079512735050513,0.0498323875132491,0,0,3.7922788896061976,18.33348094553928,PRPS2;PRPSAP1;SLC4A7;ADSL;PNP;PRPSAP2;MTHFD1;SHMT2;SHMT1;GMPS;PAICS;GART
GO_Biological_Process_2023,rRNA Transcription (GO:0009303),12/17,0.0079512735050513,0.0498323875132491,0,0,3.7922788896061976,18.33348094553928,GTF3C1;GTF3C2;GTF3C3;GTF3C4;CAVIN1;GTF3C5;NIFK;GTF3C6;GTF3A;SPIN1;SIRT7;ZFP36L1
GO_Biological_Process_2023,Receptor Recycling (GO:0001881),12/17,0.0079512735050513,0.0498323875132491,0,0,3.7922788896061976,18.33348094553928,REP15;USP9X;PEX6;PEX5;LMTK2;PEX2;PLEKHA3;PEX1;PHETA1;SORL1;RAB11B;PLEKHJ1
GO_Biological_Process_2023,Regulation Of Establishment Of Cell Polarity (GO:2000114),12/17,0.0079512735050513,0.0498323875132491,0,0,3.7922788896061976,18.33348094553928,ARFGEF1;RAP1B;BCAS3;CDH5;SHTN1;GSN;ROCK1;ROCK2;RUFY3;KRIT1;RACK1;PTK2B
GO_Biological_Process_2023,Regulation Of Oxidative Phosphorylation (GO:0002082),12/17,0.0079512735050513,0.0498323875132491,0,0,3.7922788896061976,18.33348094553928,MLXIPL;VCP;COX7A2L;PINK1;SHMT2;UQCC2;PDE12;PPIF;COX7A2;NUPR1;COX7A1;SLC25A33
